'anesthesie  - bij behandeling met radium', 'brachytherapie - interstitieel - bijzond',2
'cervix      - conisatie', 'immunopathologisch onderzoek',2
'verwisselen van nefrostomie drain', 'vervolgconsult poliklinisch',2
'pyelografie antegraad via punctie', 'pyelografie antegraad via punctie',2
'verwisselen van nefrostomie drain', 'verwisselen van nefrostomie drain',2
'sediment', 'bicarbonaat',2
'bicarbonaat', 'microscopisch onderzoek - gekleurd en on',2
'osmolaliteit', 'ordertarief',2
'aanname laboratoriumonderzoek', 'creatinefosfokinase -kinetisch-',2
'creatinefosfokinase -kinetisch-', 'creatine fosfokinase isoenzym ckmb',2
'creatine fosfokinase isoenzym ckmb', 'troponine-t mbv elisa',2
'troponine-t mbv elisa', 'troponine-t mbv elisa',2
'histologisch onderzoek - biopten nno', '190021 klinische opname a002',2
'cea - tumormarker mbv meia', 'fdp - dimeer - immunologisch',2
'alfa-amylase', 'bilirubine - totaal',2
'vancomycine kwn - immuno-assay', 'calcium',2
'thorax - op zaal', 'ct abdomen',2
'thorax - op zaal', 'buikoverzicht - op zaal',2
'buik        - stag.lap-tumorred.-omentec', 'vriescoupe',2
'echografie-doppler venen been', '190205 klasse 3b        a205',2
'190101 bovenreg.toesl.  a101', 'coupe ter inzage',2
'mictie-cysto-uretrografie', '190205 klasse 3b        a205',2
'creatinefosfokinase -kinetisch-', 'actuele ph - pco2 - stand.bicarbonaat',2
'ct abdomen', 'echografie  - genitalia interna',2
'buik        - primaire stageringsoperati', 'histologisch onderzoek - grote resectiep',2
'ordertarief', 'totale gebitsstatus',2
'totale gebitsstatus', "orthopantomogram 'panoramixopname' gebit",2
'190204 klasse 3a        a204', 'telefonisch consult',2
'administratief tarief       - eerste pol', 'echo abdomen',2
'190205 klasse 3b        a205', 'teletherapie - megavolt fotonen bestrali',2
'aanname laboratoriumonderzoek', 'amylase',2
'ordertarief', 'doorlichting zonder opname buik',2
'doorlichting zonder opname buik', '190205 klasse 3b        a205',2
'teletherapie - megavolt fotonen bestrali', 'dagverpleging - alle spec.beh.kind.-rev.',2
'coupe ter inzage', 'histologisch onderzoek - biopten nno',2
'mammografie thoraxwand', 'echo bovenbuik',2
'creatine fosfokinase isoenzym ckmb', 'albumine',2
'blaas       - cystoscopie met biopsie', 'echografie  - blaas - extern',2
'cefalinetijd - coagulatie', 'bloedstollingsfactor v - kwantitatief -',2
'bloedstollingsfactor vii - coagulatie', 'protrombinetijd',2
'cefalinetijd - coagulatie', 'haptoglobine',2
'melkzuurdehydrogenase -ldh- kinetisch', 'trombocyten tellen - elektronisch',2
'cea - tumormarker mbv meia', 'ordertarief',2
'tumor - petscan totale lichaam', 'vervolgconsult poliklinisch',2
'kalium potentiometrisch', 'tsh enzym-immunologisch',2
'leukocyten tellen elektronisch', 'natrium vlamfotometrisch',2
'echogeleide als ass. bij punctie-biopsie', 'echogeleide als ass. bij punctie-biopsie',2
'ligdagen - alle spec.beh.kinderg.-reval.', 'ct a.pulmonalis',2
'international normalised ratio mbv tromb', 'ca-125 mbv meia',2
'uterus      - carc. cervix vlgs. werthei', 'aanname laboratoriumonderzoek',2
'melkzuur enzymatisch', 'melkzuur enzymatisch - spoed',2
'dagverpleging - alle spec.beh.kind.-rev.', 'cervix      - lisexcisie portio - diathe',2
'ligdagen - alle spec.beh.kinderg.-reval.', 'uterus      - extirpatie vaginaal totaal',2
'uterus      - extirpatie vaginaal totaal', 'histologisch onderzoek - grote resectiep',2
'ct thorax', 'coupe ter inzage',2
'ovarium     - redebulking ovarium carcin', 'longfunctie - co2 - capnografie',2
'peritoneum  - omentectomie', 'uterus      - extirpatie - abdominaal me',2
'aspect supernatant', 'aspect supernatant',2
'creatinine', 'urine onderzoek - kwalitatief',2
'infuus      - bloed', 'kruisproef volledig -drie methoden-',2
'cytologisch onderzoek - lymfeklierpuncti', '1e consult poliklinisch',2
'eiwit -colorimetrisch- totaal', 'bilirubine -geconjugeerd',2
'bacteriologisch onderzoek met kweek -nie', 'actuele ph - pco2 - stand.bicarbonaat',2
'natrium vlamfotometrisch', 'ureum',2
'mammografie thoraxwand', '190205 klasse 3b        a205',2
'doorlichting zonder opname buik', 'buikoverzicht',2
'glucose', 'microscopisch onderzoek - gekleurd en on',2
'glucose', 'international normalised ratio mbv tromb',2
'anti-hepatitis-c-virus mbv elisa', 'calcium',2
'telefonisch consult', 'bekken - staand',2
'ligdagen - alle spec.beh.kinderg.-reval.', 'peritoneum  - omentectomie',2
'blaas       - cystoscopie', 'echografie  - blaas - extern',2
'cefalinetijd - coagulatie', 'hepatitis-b surface antigeen confirmatie',2
'aanname laboratoriumonderzoek', 'anti-hepatitis-c-virus mbv elisa',2
'trombocyten tellen - elektronisch', 'osmolaliteit',2
'hematocriet mbv centrifuge', 'calcium',2
'hematocriet mbv centrifuge', 'reticulocyten tellen mbv facscan',2
'gefiltreerd erytrocytenconcentraat', 'klinische kaart - anesthesie',2
'vrw.gesl.org- adnex-extirpatie dmv lapar', 'cytologisch onderzoek - ascites -',2
'bekken - staand', 'opname volgens barsonie',2
'opname volgens barsonie', 'vervolgconsult poliklinisch',2
'gefiltreerd erytrocytenconcentraat', 'simulator - gebruik voor aanvang megavol',2
'ligdagen - alle spec.beh.kinderg.-reval.', 'lymf.syst.  - lymfeklierextirpatie para-',2
'histologisch onderzoek - biopten nno', 'histologisch onderzoek - biopten nno',2
'ordertarief', 'buikoverzicht - op zaal',2
'buikoverzicht - staand', '190205 klasse 3b        a205',2
'190205 klasse 3b        a205', 'simulator - gebruik voor aanvang megavol',2
'squamous cell carcinoma mbv eia', 'melkzuur enzymatisch',2
'hyperthermie', '190205 klasse 3b        a205',2
'ct hersenen', 'ct thorax',2
'unknown', 'dieet nno',2
'cervix      - conisatie', 'uterus      - hysteroscopie',2
'creatinine', 'ureum',2
'leukocyten tellen elektronisch', 'clostridium elisa-test',2
'ligdagen - alle spec.beh.kinderg.-reval.', 'wisselen drain onder rontgencontrole',2
'echografie a vue ivw zwangerschap - met', '1e consult      bezoek',2
'pijnbestrijd- aanleggen patient controll', 'buik        - stageringslaparotom.-oment',2
'cervix      - conisatie', 'histologisch onderzoek - grote resectiep',2
'leukocyten tellen elektronisch', 'fdp - dimeer - immunologisch',2
'interc.consult klinisch  radiotherapie', '190021 klinische opname a002',2
'sgpt - alat kinetisch', 'international normalised ratio mbv tromb',2
'thorax', 'colon inloop',2
'ligdagen - alle spec.beh.kinderg.-reval.', 'ureter - splintografie cq opspuiten uret',2
'osmolaliteit', 'actuele ph - pco2 - stand.bicarbonaat',2
'1e consult poliklinisch', 'interc.consult klinisch  anesthesie',2
'interc.consult klinisch  anesthesie', 'administratief tarief       - eerste pol',2
'trombocyten - leuko verwijderd - 5 donor', 'trombocyten - leuko verwijderd - 5 donor',2
'ligdagen - alle spec.beh.kinderg.-reval.', 'lymf.syst.  - regionale lymfeklierdissec',2
'lymf.syst.  - regionale lymfeklierdissec', 'peritoneum  - omentectomie',2
'echografie-doppler venen been', 'echografie-doppler venen been',2
'screening antistoffen erytrocyten', 'erytrocyten tellen - elektronisch',2
'buikoverzicht', 'buikoverzicht',2
'lymf.syst.  - sentinel node procedure li', 'vulva       - radicale vulvect. znd ingu',2
'tumor - petscan totale lichaam', 'aanname laboratoriumonderzoek',2
'ct abdomen', 'tumor - petscan totale lichaam',2
'administratief tarief       - eerste pol', 'ct nier',2
'ct nier', 'ligdagen - alle spec.beh.kinderg.-reval.',2
'vrw.gesl.org- second-look-oper.ovariumca', 'histologisch onderzoek - grote resectiep',2
'wisselen drain onder rontgencontrole', 'doorlichting bij niersteenvergruizing',2
'doorlichting bij niersteenvergruizing', 'pyelografie antegraad via drain',2
'ca 15.3 - tumormarker mbv meia', 'protrombinetijd',2
'perif.vaten - verwijderen port-a-cath', '190021 klinische opname a002',2
'kruisproef volledig -drie methoden-', 'alfa-1-foetoproteine',2
'ovarium     - redebulking ovarium carcin', 'cytologisch onderzoek - ascites -',2
'ligdagen - alle spec.beh.kinderg.-reval.', 'perif.vaten - inbrengen port-a-cath syst',2
'uterus      - extirpatie abdominaal tota', 'immunopathologisch onderzoek',2
'vagina      - toucher onder anesthesie', 'cytologisch onderzoek - vagina -',2
'knie - m-z onderbeen', 'vervolgconsult poliklinisch',2
'thorax', 'echo been',2
'tumor - petscan totale lichaam', 'tumor - petscan totale lichaam',2
'ct totale lichaam', 'ct totale lichaam',2
'histologisch onderzoek - biopten nno', 'diagnostische punctie onder echocontrole',2
'ct bovenbuik', '190205 klasse 3b        a205',2
'natrium vlamfotometrisch', 'glucose',2
'creatine fosfokinase isoenzym ckmb', 'ordertarief',2
'punctie tbv cytologisch onderzoek door p', 'cytologisch onderzoek - buiktumorpunctie',2
'vitamine b12 mbv chemieluminescentie', 'bloedgroep abo en rhesusfactor',1
'reticulocyten tellen mbv facscan', 'cde fenotypering',1
'kruisproef volledig -drie methoden-', 'trombotest',1
'kruisproef volledig -drie methoden-', 'echo nieren-urinewegen',1
'echo nieren-urinewegen', 'interc.consult klinisch  anesthesie',1
'trombocyten tellen - spoed', 'trombotest',1
'bacteriologisch onderzoek met kweek -nie', 'leucocyten tellen -electronisch- spoed',1
'echo abdomen', '190021 klinische opname a002',1
'patient niet verschenen radiologie', 'telefonisch consult',1
'vervolgconsult poliklinisch', 'homocystine chromatografisch',1
'homocystine chromatografisch', 'vervolgconsult poliklinisch',1
'ct thorax', '190204 klasse 3a        a204',1
'telefonisch consult', 'skelet - scintigrafie totale lichaam',1
'mri bekken', 'immunopathologisch onderzoek',1
'fosfaat', 'calcium - spoed',1
'calcium - spoed', 'differentiele telling automatisch',1
'skelet - scintigrafie totale lichaam', 'blaas       - uretrocystoscopie nno',1
'190101 bovenreg.toesl.  a101', 'wervelkolom - lumbaal',1
'ligdagen - alle spec.beh.kinderg.-reval.', 'ct hersenen',1
'calcium', 'differentiatie leukocyten - handmatig',1
'foliumzuur mbv radioisotopen', 'totaal eiwit colorimetrisch - spoed',1
'kreatinine fosfokinase - spoed', 'haemoglobine foto-electrisch - spoed',1
'gamma glutamyltranspeptidase - spoed', 'ferritine kwn mbv chemieluminescentie',1
'leucocyten tellen -electronisch- spoed', 'erythrocyten tellen -electronisch- spoed',1
'erythrocyten tellen -electronisch- spoed', 'osmolaliteit - spoed',1
'osmolaliteit - spoed', 'albumine - spoed',1
'bezinkingssnelheid foto-elektrisch', 'magnesium  -aas - spoed',1
'cortisol immunofluorimetrisch', 'tsh enzym-immunologisch',1
'gammaglutamyltranspeptidase', 'cortisol immunofluorimetrisch',1
'cortisol immunofluorimetrisch', 'ordertarief',1
'creatinine', 'cortisol immunofluorimetrisch',1
'kalium potentiometrisch', 'lithium',1
'lithium', 'sgot - asat kinetisch',1
'vriescoupe', 'cytologisch onderzoek - ectocervix -',1
'creatinine', 'lithium - spoed',1
'lithium - spoed', 'tsh enzym-immunologisch',1
'vrij t4 mbv ria -ft 4', 'ordertarief',1
'aanname laboratoriumonderzoek', 'lithium',1
'lithium', 'ordertarief',1
'cytologisch onderzoek - ectocervix -', '1e consult      bezoek',1
'coupe ter inzage', 'histologisch onderzoek - kleine resectie',1
'buikoverzicht', 'aanname laboratoriumonderzoek',1
'inwend.geneesk.  korte kaart kosten-out', 'thorax',1
'anesthesie  - bij behandeling met radium', 'arterie     - punctie tbv.verblijfsnaald',1
'thorax - op zaal', 'brachytherapie - interstitieel - intensi',1
'brachytherapie - interstitieel - intensi', 'interc.consult klinisch  longziekten',1
'ct thorax', 'teletherapie - megavolt fotonen bestrali',1
'patient niet verschenen ngiv- no show -', 'vrw.gesl.org- biopsie-punctie-cytologie',1
'histologisch onderzoek - biopten nno', 'patient niet verschenen radiologie',1
'patient niet verschenen radiologie', 'patient niet verschenen radiologie',1
'patient niet verschenen radiologie', '1e consult      bezoek',1
'190204 klasse 3a        a204', 'inwend.geneesk.  korte kaart kosten-out',1
'administratief tarief       - eerste pol', 'patient niet verschenen ngiv- no show -',1
'patient niet verschenen ngiv- no show -', 'verlosk.-gynaec.  aanv.kaart kosten-out',1
'tumor - petscan totale lichaam', '190021 klinische opname a002',1
'echo schouder - m-z bovenarm', 'aanname laboratoriumonderzoek',1
'telefonisch consult', 'cytologisch onderzoek - pancreaspunctie',1
'cytologisch onderzoek - pancreaspunctie', 'diagnostische punctie onder echocontrole',1
'infuus      - inbrengen', 'ct abdomen',1
'ordertarief', 'hele bovenbeen met onderbeen en voet',1
'hele bovenbeen met onderbeen en voet', '190205 klasse 3b        a205',1
'bekken', '190205 klasse 3b        a205',1
'thorax', 'ct bovenbuik',1
'ct bovenbuik', '190021 klinische opname a002',1
'bovenbeen', 'onderbeen',1
'onderbeen', '190021 klinische opname a002',1
'natrium vlamfotometrisch - spoed', 'hemoglobine foto-elektrisch',1
'cefalinetijd - coagulatie', 'osmolaliteit - spoed',1
'osmolaliteit - spoed', 'screening antistoffen erytrocyten',1
'ligdagen - alle spec.beh.kinderg.-reval.', 'vulva       - incisie - overige',1
'vulva       - incisie - overige', 'echografie  - blaas - extern',1
'190205 klasse 3b        a205', 'punctie tbv cytologisch onderzoek door p',1
'cytologisch onderzoek - lymfeklierpuncti', 'verlosk.-gynaec.  aanv.kaart kosten-out',1
'vulva       - vulvectomie - liesblok', 'microscopisch onderzoek  - elektronenmic',1
'microscopisch onderzoek  - elektronenmic', 'vriescoupe',1
'differentiele telling automatisch', 'hepatitis-b surface antigeen confirmatie',1
'sgpt alat kinetisch - spoed', 'bacteriologisch onderzoek met kweek -nie',1
'natrium vlamfotometrisch', 'kalium vlamfotometrisch - spoed',1
'echo mamma', '190205 klasse 3b        a205',1
'vrw.gesl.org- curettage gefractioneerd', 'vulva       - biopsie-punctie-cytologie',1
'vulva       - biopsie-punctie-cytologie', 'uterus      - hysteroscopie',1
'uterus      - hysteroscopie', 'cytologisch onderzoek - ectocervix -',1
'cytologisch onderzoek - ectocervix -', 'histologisch onderzoek - kleine resectie',1
'190205 klasse 3b        a205', 'inwend.geneesk.  korte kaart kosten-out',1
'uterus      - extirp.abd.rad. - lymfaden', 'immunopathologisch onderzoek',1
'ordertarief', 'toonaudiometrie - audiologisch centrum',1
'hoogfrequente audiometrie - audiologisch', 'tympanometrie - standaard - audiologisch',1
'tympanometrie - standaard - audiologisch', 'patienten kontakt audiologie korter dan',1
'punctie tbv cytologisch onderzoek door p', 'cytologisch onderzoek - nierpunctie -',1
'cytologisch onderzoek - nierpunctie -', 'diagnostische punctie onder echocontrole',1
'diagnostische punctie onder echocontrole', 'echo nieren-urinewegen',1
'alkalische fosfatase - kinetisch - spoed', 'ijzer',1
'ferritine kwn mbv chemieluminescentie', 'cde fenotypering',1
'verwisselen van nefrostomie drain', 'echo nieren-urinewegen',1
'ligdagen - alle spec.beh.kinderg.-reval.', 'teletherapie - megavolt fotonen bestrali',1
'inwend.geneesk.   aanv.kaart kosten-out', 'pyelografie antegraad via drain',1
'pyelografie antegraad via drain', 'ligdagen - alle spec.beh.kinderg.-reval.',1
'aanname laboratoriumonderzoek', 'lipase',1
'lipase', 'creatinine - spoed',1
'hemoglobine a1', 'crp c-reactief proteine - spoed',1
'190055 zware dagverpleging a009', 'ligdagen - alle spec.beh.kinderg.-reval.',1
'echo abdomen', '190204 klasse 3a        a204',1
'echografie  - genitalia interna', 'verlosk.-gynaec. korte kaart kosten-out',1
'echo nieren-urinewegen', 'patient niet verschenen radiologie',1
'dagverpleging - alle spec.beh.kind.-rev.', 'uterus      - intra-uterine device inbre',1
'uterus      - intra-uterine device inbre', '190035 dagverpleging    a007',1
'coupe ter inzage', 'mri bijnier',1
'mri bijnier', 'mri bekken',1
'e.c.g.      - elektrocardiografie', 'blaas       - catheter a demeure - inbre',1
'blaas       - catheter a demeure - inbre', 'echografie  - genitalia interna',1
'echografie  - genitalia interna', 'infuus      - inbrengen',1
'infuus      - inbrengen', 'cytologisch onderzoek - ectocervix -',1
'bilirubine - totaal', 'bilirubine kwantitatief totaal of direct',1
'bilirubine kwantitatief totaal of direct', 'glucose',1
'alkalische fosfatase -kinetisch-', 'alkalische fosfatase - kinetisch - spoed',1
'alkalische fosfatase - kinetisch - spoed', 'natrium vlamfotometrisch',1
'hematocriet - spoed', 'leukocyten tellen elektronisch',1
'trombocyten tellen - spoed', 'betasubunit bep. mbv. ria hcg',1
'gammaglutamyltranspeptidase', 'gamma glutamyltranspeptidase - spoed',1
'calcium', 'sikkelcel',1
'sikkelcel', 'urine onderzoek - kwalitatief',1
'alfa-1-foetoproteine', 'crp c-reactief proteine - spoed',1
'echo bovenbuik', 'echo abdomen',1
'echo abdomen', '1e consult poliklinisch',1
'bicarbonaat', 'cholesterol totaal',1
'cholesterol totaal', 'calcium - spoed',1
'triglyceriden - enzymatisch', 'bacteriologisch onderzoek met kweek -nie',1
'actuele ph - pco2 - stand.bicarbonaat', 'cholesterol hdl',1
'cholesterol hdl', 'kruisproef volledig -drie methoden-',1
'buikoverzicht', 'bekken - staand',1
'vervolgconsult poliklinisch', 'ct wervelkolom - lumbaal',1
'ct wervelkolom - lumbaal', 'thorax',1
'vulva       - radicale vulvect. znd ingu', 'vriescoupe',1
'190035 dagverpleging    a007', 'e.c.g.      - elektrocardiografie',1
'ct thorax', '190021 klinische opname a002',1
'rhesusfactor d - centrifugeermethode - e', 'directe antiglobulinetest - coombs',1
'aanname laboratoriumonderzoek', 'sgot - asat kinetisch',1
'gammaglutamyltranspeptidase', 'alfa-1-foetoproteine',1
'leucocyten tellen -electronisch- spoed', 'alfa-1-foetoproteine',1
'alfa-1-foetoproteine', 'albumine - spoed',1
'vulva       - radicale vulvect. znd ingu', 'analgesie   - epiduraal door anesthesist',1
'vervolgconsult poliklinisch', 'urinewegen  - urodynamisch onderzoek-vij',1
'urinewegen  - urodynamisch onderzoek-vij', '1e consult      bezoek',1
'e.c.g.      - elektrocardiografie', 'uterus      - extirpatie abdominaal radi',1
'darm - colonpassage scint.comp.vervolg', '190204 klasse 3a        a204',1
'mri wervelkolom - lumbaal', 'mri heup',1
'dagverpleging - alle spec.beh.kind.-rev.', 'echo onderbuik',1
'echo onderbuik', '190035 dagverpleging    a007',1
'paclitaxel', 'e.c.g.      - elektrocardiografie',1
'1e consult      bezoek', 'verlosk.-gynaec.  aanv.kaart kosten-out',1
'vrw.gesl.org- curettage gefractioneerd', 'cervix      - lisexcisie portio - diathe',1
'cervix      - lisexcisie portio - diathe', 'histologisch onderzoek - kleine resectie',1
'histologisch onderzoek - kleine resectie', 'histologisch onderzoek - biopten nno',1
'anesthesie  - bij behandeling met radium', 'hart        - doppler echocardiografie 2',1
'hart        - doppler echocardiografie 2', '1e consult      bezoek',1
'ordertarief', 'inwend.geneesk.   aanv.kaart kosten-out',1
'ligdagen - alle spec.beh.kinderg.-reval.', 'hematologie - ontstek.scint.tot.lichaam',1
'hematologie - ontstek.scint.tot.lichaam', 'aanname laboratoriumonderzoek',1
'ovarium     - adnex-extirpatie dmv lapar', 'histologisch onderzoek - kleine resectie',1
'klinische kaart - inwendige geneeskunde', 'vervolgconsult poliklinisch',1
'ammoniak', 'fibrinogeen',1
'celkweek en isolatie', '190205 klasse 3b        a205',1
'ligdagen - alle spec.beh.kinderg.-reval.', 'determinatie en orient. typering -dmv ce',1
'determinatie en orient. typering -dmv ce', 'thorax',1
'buik        - proeflaparotomie', 'histologisch onderzoek - kleine resectie',1
'hemoglobine foto-elektrisch', 'cholesterol totaal',1
'rhesusfactor d - centrifugeermethode - e', 'cholesterol hdl',1
'cholesterol hdl', 'screening antistoffen erytrocyten',1
'darm - colonpassage scint.comp.vervolg', 'cytologisch onderzoek - ascites -',1
'darm - colonpassage scint.comp.vervolg', 'blaas       - suprapubische katheter inb',1
'blaas       - suprapubische katheter inb', 'uterus      - extirpatie abdominaal radi',1
'histologisch onderzoek - biopten nno', 'buikoverzicht',1
'vervolgconsult poliklinisch', 'dikke darm  - sigmoidoscopie met flexibe',1
'dikke darm  - sigmoidoscopie met flexibe', 'vervolgconsult poliklinisch',1
'vulva       - vulvectomie zonder lieskli', 'immunopathologisch onderzoek',1
'190101 bovenreg.toesl.  a101', 'echo abdomen',1
'ct abdomen', 'mri bekken',1
'gamma glutamyltranspeptidase - spoed', 'crp c-reactief proteine - spoed',1
'natrium vlamfotometrisch', 'magnesium  -aas',1
'sediment', 'bilirubine kwantitatief totaal of direct',1
'thorax', 'inwend.geneesk.  korte kaart kosten-out',1
'heparinebepaling - kaoline - cefalinetij', 'zwangerschapsreactie - spoed',1
'zwangerschapsreactie - spoed', 'gamma glutamyltranspeptidase - spoed',1
'bilirubine kwantitatief totaal of direct', 'alkalische fosfatase - kinetisch - spoed',1
'chloride - spoed', 'fosfaat',1
'fosfaat', 'alkalische fosfatase - kinetisch - spoed',1
'kalium vlamfotometrisch - spoed', 'totaal eiwit',1
'urinezuur met uricase u.v. spectrofotome', 'chloride - spoed',1
'totaal eiwit colorimetrisch - spoed', 'melkzuur dehydrogenase - spoed',1
'kreatinine fosfokinase - spoed', 'ethanol -enzymatisch of gaschromatografi',1
'inwend.geneesk.  korte kaart kosten-out', 'ligdagen - alle spec.beh.kinderg.-reval.',1
'sediment - spoed', 'glucose - spoed',1
'buikoverzicht', '190204 klasse 3a        a204',1
'colon inloop', '190204 klasse 3a        a204',1
'haemoglobine foto-electrisch - spoed', 'cefalinetijd - coagulatie',1
'amylase', 'creatinine - spoed',1
'haemoglobine foto-electrisch - spoed', 'magnesium  -aas - spoed',1
'hematocriet mbv centrifuge', 'magnesium  -aas',1
'telefonisch consult', 'inwend.geneesk.    jaarkaart kosten-out',1
'inwend.geneesk.    jaarkaart kosten-out', 'inwend.geneesk.    jaarkaart kosten-out',1
'vitamine d3', 'differentiele telling automatisch',1
'ct bovenbuik', 'onderzoek dunne darm m-z duodenum',1
'ct thorax', 'skelet - scintigrafie totale lichaam',1
'wervelkolom - cervicaal', 'aanname laboratoriumonderzoek',1
'international normalised ratio mbv tromb', 'fenytoine kwantitatief',1
'fenytoine kwantitatief', 'antitrombine iii mbv chromogeen-n-substr',1
'wervelkolom - lumbaal', '190021 klinische opname a002',1
'ct thorax', 'klinische kaart - inwendige geneeskunde',1
'simulator - gebruik voor aanvang megavol', 'interc.consult klinisch  neurologie',1
'interc.consult klinisch  neurologie', '190204 klasse 3a        a204',1
'ct abdomen', '190204 klasse 3a        a204',1
'administratief tarief       - eerste pol', 'echogeleide als ass. bij punctie-biopsie',1
'echogeleide als ass. bij punctie-biopsie', 'vervolgconsult poliklinisch',1
'e.c.g.      - elektrocardiografie', 'pijnbestrijd- aanleggen patient controll',1
'kalium vlamfotometrisch - spoed', 'fibrinogeen',1
'fibrinogeen', 'bacteriologisch onderzoek met kweek -nie',1
'paclitaxel', 'inwend.geneesk.  korte kaart kosten-out',1
'kreatinine fosfokinase - spoed', 'creatine fosfokinase mb - spoed',1
'troponine-t mbv elisa', 'ca-125 mbv meia',1
'190021 klinische opname a002', 'paclitaxel',1
'dieet nno', 'ct abdomen',1
'melkzuurdehydrogenase -ldh- kinetisch', 'ca-125 mbv meia',1
'buffy coat', 'ordertarief',1
'administratief tarief       - eerste pol', 'blaas       - uretrocystoscopie nno',1
'teletherapie - megavolt fotonen bestrali', 'klinisch tarief',1
'kalium vlamfotometrisch - spoed', 'crp c-reactief proteine - spoed',1
'totaal t4 - thyroxine immunofluorimetris', 'squamous cell carcinoma mbv eia',1
'vagina      - biopsie-punctie-cytologie', 'blaas       - cystoscopie',1
'190204 klasse 3a        a204', 'pyelografie --wo niertransplantaat--',1
'pyelografie --wo niertransplantaat--', 'mri abdomen',1
'teletherapie - megavolt fotonen bestrali', '1e consult      bezoek',1
'echografie  - blaas - extern', 'kruisproef volledig -drie methoden-',1
'mri abdomen', 'immunopathologisch onderzoek',1
'ordertarief', 'sinus',1
'sinus', 'vervolgconsult poliklinisch',1
'urine onderzoek - kwalitatief', 'magnesium  -aas',1
'ligdagen - alle spec.beh.kinderg.-reval.', 'patient niet verschenen radiologie',1
'protrombinetijd', 'transferrine mbv ics',1
'paclitaxel', 'eiwit beperkt - mineralen beperkt',1
'paclitaxel', 'verlosk.-gynaec.  aanv.kaart kosten-out',1
'dagverpleging - alle spec.beh.kind.-rev.', 'interc.consult klinisch  chirurgie',1
'interc.consult klinisch  chirurgie', '190035 dagverpleging    a007',1
'ordertarief', 'voet',1
'voet', '190204 klasse 3a        a204',1
'dieet nno', 'inwend.geneesk.   aanv.kaart kosten-out',1
'kalium potentiometrisch', 'totaal eiwit colorimetrisch - spoed',1
'totaal eiwit colorimetrisch - spoed', 'sgot - asat kinetisch',1
'verlosk.-gynaec.  aanv.kaart kosten-out', 'ct thorax',1
'vriescoupe', 'vriescoupe',1
'verlosk.-gynaec.   jaarkaart kosten-out', 'inwend.geneesk.  korte kaart kosten-out',1
'ordertarief', 'behandeltijd - eenheid t2 - megavolt',1
'1e consult poliklinisch', 'verlosk.-gynaec.  aanv.kaart kosten-out',1
'cytologisch onderzoek - urine niercyste', 'cytologisch onderzoek - vagina -',1
'kalium vlamfotometrisch - spoed', 'international normalised ratio mbv tromb',1
'fosfaat - spoed', 'natrium - vlamfotometrisch - spoed',1
'totaal eiwit colorimetrisch - spoed', 'differentiele telling automatisch',1
'schoudergewricht', '190021 klinische opname a002',1
'chloride -ionselectief-', 'natrium vlamfotometrisch - spoed',1
'kalium vlamfotometrisch - spoed', 'creatinine - spoed',1
'cefalinetijd - coagulatie', 'ferritine kwn mbv chemieluminescentie',1
'haptoglobine', 'antinucleaire factor -anf-',1
'antinucleaire factor -anf-', 'calcium',1
'infuus      - inbrengen', 'ct thorax',1
'telefonisch consult', 'colon inloop',1
'anesthesie  - bij spec.onderz.en verr.ge', 'kruisproef volledig -drie methoden-',1
'vagina      - biopsie-punctie-cytologie', 'vulva       - biopsie-punctie-cytologie',1
'vagina      - overige excisie pathologis', 'vulva       - ruime lokale excisie van a',1
'echografie  - blaas - extern', 'cytologisch onderzoek - urine niercyste',1
'cytologisch onderzoek - urine niercyste', 'histologisch onderzoek - grote resectiep',1
'telefonisch consult', 'bot - densitometrie lwk',1
'dagverpleging - alle spec.beh.kind.-rev.', 'vulva       - biopsie-punctie-cytologie',1
'aanname laboratoriumonderzoek', 'parathormoon mbv radioisotopen',1
'parathormoon mbv radioisotopen', 'parathormoon mbv radioisotopen',1
'skelet - scintigrafie totale lichaam', 'echografie  - genitalia interna',1
'gamma glutamyltranspeptidase - spoed', 'ca-125 mbv meia',1
'alfa amylase - spoed', 'fdp - dimeer - immunologisch',1
'ct a.pulmonalis', 'verlosk.-gynaec.   jaarkaart kosten-out',1
'dagverpleging - alle spec.beh.kind.-rev.', "orthopantomogram 'panoramixopname' gebit",1
"orthopantomogram 'panoramixopname' gebit", 'echo hals --waaronder schildklier--',1
'echo hals --waaronder schildklier--', '190035 dagverpleging    a007',1
'bacteriologisch onderzoek met kweek -nie', 'mec-a-bepaling voor mrsa mbv pcr',1
'buik        - punctie ascites ontlastend', 'ct abdomen',1
'natrium vlamfotometrisch', 'hematocriet mbv centrifuge',1
'leukocyten tellen elektronisch', 'differentiatie leukocyten - handmatig',1
'diagnostische punctie onder echocontrole', '190205 klasse 3b        a205',1
'telefonisch consult', 'echo bovenbuik',1
'echo bovenbuik', 'mri abdomen',1
'ordertarief', 'gefiltreerd erytrocytenconcentraat',1
'hepatitis-b surface antigeen confirmatie', 'ca-125 mbv meia',1
'ferritine kwn mbv chemieluminescentie', 'ordertarief',1
'echo nieren-urinewegen', 'interc.consult klinisch  longziekten',1
'interc.consult klinisch  longziekten', 'aanname laboratoriumonderzoek',1
'thorax - op zaal', 'aanname laboratoriumonderzoek',1
'aanname laboratoriumonderzoek', 'crp c-reactief proteine',1
'vagina      - toucher onder anesthesie', 'mri bekken',1
'coupe ter inzage', 'coupe ter inzage',1
